Data,Cod_Sensor,Lectura,Fecha,Topic
23.63,5,Temp1,"2019-04-05 13:20:24",DRN111
0,6,ain1,"2019-04-05 13:20:24",DRN111
0,7,ain2,"2019-04-05 13:20:24",DRN111
0.45,8,ain3,"2019-04-05 13:20:24",DRN111
0,5,Temp1,"2019-04-05 13:20:23",DRN111
0,6,ain1,"2019-04-05 13:20:23",DRN111
0,7,ain2,"2019-04-05 13:20:23",DRN111
0,8,ain3,"2019-04-05 13:20:23",DRN111
23.63,5,Temp1,"2019-04-05 13:20:20",DRN111
0,6,ain1,"2019-04-05 13:20:20",DRN111
0,7,ain2,"2019-04-05 13:20:20",DRN111
0.45,8,ain3,"2019-04-05 13:20:20",DRN111
0,5,Temp1,"2019-04-05 13:20:19",DRN111
0,6,ain1,"2019-04-05 13:20:19",DRN111
0,7,ain2,"2019-04-05 13:20:19",DRN111
0,8,ain3,"2019-04-05 13:20:19",DRN111
23.63,5,Temp1,"2019-04-05 13:20:16",DRN111
0,6,ain1,"2019-04-05 13:20:16",DRN111
0,7,ain2,"2019-04-05 13:20:16",DRN111
0.45,8,ain3,"2019-04-05 13:20:16",DRN111
0,5,Temp1,"2019-04-05 13:20:14",DRN111
0,6,ain1,"2019-04-05 13:20:14",DRN111
0,7,ain2,"2019-04-05 13:20:14",DRN111
0,8,ain3,"2019-04-05 13:20:14",DRN111
23.63,5,Temp1,"2019-04-05 13:20:12",DRN111
0,6,ain1,"2019-04-05 13:20:12",DRN111
0,7,ain2,"2019-04-05 13:20:12",DRN111
0.45,8,ain3,"2019-04-05 13:20:12",DRN111
0,5,Temp1,"2019-04-05 13:20:10",DRN111
0,6,ain1,"2019-04-05 13:20:10",DRN111
0,7,ain2,"2019-04-05 13:20:10",DRN111
0,8,ain3,"2019-04-05 13:20:10",DRN111
23.63,5,Temp1,"2019-04-05 13:20:08",DRN111
0,6,ain1,"2019-04-05 13:20:08",DRN111
0,7,ain2,"2019-04-05 13:20:08",DRN111
0.45,8,ain3,"2019-04-05 13:20:08",DRN111
0,5,Temp1,"2019-04-05 13:20:07",DRN111
0,6,ain1,"2019-04-05 13:20:07",DRN111
0,7,ain2,"2019-04-05 13:20:07",DRN111
0,8,ain3,"2019-04-05 13:20:07",DRN111
23.63,5,Temp1,"2019-04-05 13:20:04",DRN111
0,6,ain1,"2019-04-05 13:20:04",DRN111
0,7,ain2,"2019-04-05 13:20:04",DRN111
0.45,8,ain3,"2019-04-05 13:20:04",DRN111
0,5,Temp1,"2019-04-05 13:20:03",DRN111
0,6,ain1,"2019-04-05 13:20:03",DRN111
0,7,ain2,"2019-04-05 13:20:03",DRN111
0,8,ain3,"2019-04-05 13:20:03",DRN111
23.63,5,Temp1,"2019-04-05 13:19:59",DRN111
0,6,ain1,"2019-04-05 13:19:59",DRN111
0,7,ain2,"2019-04-05 13:19:59",DRN111
0.45,8,ain3,"2019-04-05 13:19:59",DRN111
0,5,Temp1,"2019-04-05 13:19:58",DRN111
0,6,ain1,"2019-04-05 13:19:58",DRN111
0,7,ain2,"2019-04-05 13:19:58",DRN111
0,8,ain3,"2019-04-05 13:19:58",DRN111
23.63,5,Temp1,"2019-04-05 13:19:54",DRN111
0,6,ain1,"2019-04-05 13:19:54",DRN111
0,7,ain2,"2019-04-05 13:19:54",DRN111
0.45,8,ain3,"2019-04-05 13:19:54",DRN111
0,5,Temp1,"2019-04-05 13:19:53",DRN111
0,6,ain1,"2019-04-05 13:19:53",DRN111
0,7,ain2,"2019-04-05 13:19:53",DRN111
0,8,ain3,"2019-04-05 13:19:53",DRN111
23.63,5,Temp1,"2019-04-05 13:19:51",DRN111
0,6,ain1,"2019-04-05 13:19:51",DRN111
0,7,ain2,"2019-04-05 13:19:51",DRN111
0.45,8,ain3,"2019-04-05 13:19:51",DRN111
0,5,Temp1,"2019-04-05 13:19:49",DRN111
0,6,ain1,"2019-04-05 13:19:49",DRN111
0,7,ain2,"2019-04-05 13:19:49",DRN111
0,8,ain3,"2019-04-05 13:19:49",DRN111
23.63,5,Temp1,"2019-04-05 13:19:46",DRN111
0,6,ain1,"2019-04-05 13:19:46",DRN111
0,7,ain2,"2019-04-05 13:19:46",DRN111
0.45,8,ain3,"2019-04-05 13:19:46",DRN111
0,5,Temp1,"2019-04-05 13:19:45",DRN111
0,6,ain1,"2019-04-05 13:19:45",DRN111
0,7,ain2,"2019-04-05 13:19:45",DRN111
0,8,ain3,"2019-04-05 13:19:45",DRN111
23.63,5,Temp1,"2019-04-05 13:19:42",DRN111
0,6,ain1,"2019-04-05 13:19:42",DRN111
0,7,ain2,"2019-04-05 13:19:42",DRN111
0.45,8,ain3,"2019-04-05 13:19:42",DRN111
0,5,Temp1,"2019-04-05 13:19:41",DRN111
0,6,ain1,"2019-04-05 13:19:41",DRN111
0,7,ain2,"2019-04-05 13:19:41",DRN111
0,8,ain3,"2019-04-05 13:19:41",DRN111
23.63,5,Temp1,"2019-04-05 13:19:38",DRN111
0,6,ain1,"2019-04-05 13:19:38",DRN111
0,7,ain2,"2019-04-05 13:19:38",DRN111
0.45,8,ain3,"2019-04-05 13:19:38",DRN111
0,5,Temp1,"2019-04-05 13:19:37",DRN111
0,6,ain1,"2019-04-05 13:19:37",DRN111
0,7,ain2,"2019-04-05 13:19:37",DRN111
0,8,ain3,"2019-04-05 13:19:37",DRN111
23.63,5,Temp1,"2019-04-05 13:19:33",DRN111
0,6,ain1,"2019-04-05 13:19:33",DRN111
0,7,ain2,"2019-04-05 13:19:33",DRN111
0.45,8,ain3,"2019-04-05 13:19:33",DRN111
0,5,Temp1,"2019-04-05 13:19:32",DRN111
0,6,ain1,"2019-04-05 13:19:32",DRN111
0,7,ain2,"2019-04-05 13:19:32",DRN111
0,8,ain3,"2019-04-05 13:19:32",DRN111
23.63,5,Temp1,"2019-04-05 13:19:29",DRN111
0,6,ain1,"2019-04-05 13:19:29",DRN111
0,7,ain2,"2019-04-05 13:19:29",DRN111
0.45,8,ain3,"2019-04-05 13:19:29",DRN111
0,5,Temp1,"2019-04-05 13:19:28",DRN111
0,6,ain1,"2019-04-05 13:19:28",DRN111
0,7,ain2,"2019-04-05 13:19:28",DRN111
0,8,ain3,"2019-04-05 13:19:28",DRN111
23.63,5,Temp1,"2019-04-05 13:19:24",DRN111
0,6,ain1,"2019-04-05 13:19:24",DRN111
0,7,ain2,"2019-04-05 13:19:24",DRN111
0.45,8,ain3,"2019-04-05 13:19:24",DRN111
0,5,Temp1,"2019-04-05 13:19:23",DRN111
0,6,ain1,"2019-04-05 13:19:23",DRN111
0,7,ain2,"2019-04-05 13:19:23",DRN111
0,8,ain3,"2019-04-05 13:19:23",DRN111
23.63,5,Temp1,"2019-04-05 13:19:20",DRN111
0,6,ain1,"2019-04-05 13:19:20",DRN111
0,7,ain2,"2019-04-05 13:19:20",DRN111
0.45,8,ain3,"2019-04-05 13:19:20",DRN111
0,5,Temp1,"2019-04-05 13:19:19",DRN111
0,6,ain1,"2019-04-05 13:19:19",DRN111
0,7,ain2,"2019-04-05 13:19:19",DRN111
0,8,ain3,"2019-04-05 13:19:19",DRN111
23.63,5,Temp1,"2019-04-05 13:19:16",DRN111
0,6,ain1,"2019-04-05 13:19:16",DRN111
0,7,ain2,"2019-04-05 13:19:16",DRN111
0.45,8,ain3,"2019-04-05 13:19:16",DRN111
0,5,Temp1,"2019-04-05 13:19:15",DRN111
0,6,ain1,"2019-04-05 13:19:15",DRN111
0,7,ain2,"2019-04-05 13:19:15",DRN111
0,8,ain3,"2019-04-05 13:19:15",DRN111
23.63,5,Temp1,"2019-04-05 13:19:12",DRN111
0,6,ain1,"2019-04-05 13:19:12",DRN111
0,7,ain2,"2019-04-05 13:19:12",DRN111
0.45,8,ain3,"2019-04-05 13:19:12",DRN111
0,5,Temp1,"2019-04-05 13:19:11",DRN111
0,6,ain1,"2019-04-05 13:19:11",DRN111
0,7,ain2,"2019-04-05 13:19:11",DRN111
0,8,ain3,"2019-04-05 13:19:11",DRN111
23.63,5,Temp1,"2019-04-05 13:19:07",DRN111
0,6,ain1,"2019-04-05 13:19:07",DRN111
0,7,ain2,"2019-04-05 13:19:07",DRN111
0.45,8,ain3,"2019-04-05 13:19:07",DRN111
0,5,Temp1,"2019-04-05 13:19:06",DRN111
0,6,ain1,"2019-04-05 13:19:06",DRN111
0,7,ain2,"2019-04-05 13:19:06",DRN111
0,8,ain3,"2019-04-05 13:19:06",DRN111
23.63,5,Temp1,"2019-04-05 13:19:03",DRN111
0,6,ain1,"2019-04-05 13:19:03",DRN111
0,7,ain2,"2019-04-05 13:19:03",DRN111
0.45,8,ain3,"2019-04-05 13:19:03",DRN111
0,5,Temp1,"2019-04-05 13:19:02",DRN111
0,6,ain1,"2019-04-05 13:19:02",DRN111
0,7,ain2,"2019-04-05 13:19:02",DRN111
0,8,ain3,"2019-04-05 13:19:02",DRN111
23.63,5,Temp1,"2019-04-05 13:18:59",DRN111
0,6,ain1,"2019-04-05 13:18:59",DRN111
0,7,ain2,"2019-04-05 13:18:59",DRN111
0.45,8,ain3,"2019-04-05 13:18:59",DRN111
0,5,Temp1,"2019-04-05 13:18:58",DRN111
0,6,ain1,"2019-04-05 13:18:58",DRN111
0,7,ain2,"2019-04-05 13:18:58",DRN111
0,8,ain3,"2019-04-05 13:18:58",DRN111
23.63,5,Temp1,"2019-04-05 13:18:56",DRN111
0,6,ain1,"2019-04-05 13:18:56",DRN111
0,7,ain2,"2019-04-05 13:18:56",DRN111
0.45,8,ain3,"2019-04-05 13:18:56",DRN111
0,5,Temp1,"2019-04-05 13:18:54",DRN111
0,6,ain1,"2019-04-05 13:18:54",DRN111
0,7,ain2,"2019-04-05 13:18:54",DRN111
0,8,ain3,"2019-04-05 13:18:54",DRN111
23.63,5,Temp1,"2019-04-05 13:18:51",DRN111
0,6,ain1,"2019-04-05 13:18:51",DRN111
0,7,ain2,"2019-04-05 13:18:51",DRN111
0.45,8,ain3,"2019-04-05 13:18:51",DRN111
0,5,Temp1,"2019-04-05 13:18:49",DRN111
0,6,ain1,"2019-04-05 13:18:49",DRN111
0,7,ain2,"2019-04-05 13:18:49",DRN111
0,8,ain3,"2019-04-05 13:18:49",DRN111
23.63,5,Temp1,"2019-04-05 13:18:46",DRN111
0,6,ain1,"2019-04-05 13:18:46",DRN111
0,7,ain2,"2019-04-05 13:18:46",DRN111
0.45,8,ain3,"2019-04-05 13:18:46",DRN111
0,5,Temp1,"2019-04-05 13:18:45",DRN111
0,6,ain1,"2019-04-05 13:18:45",DRN111
0,7,ain2,"2019-04-05 13:18:45",DRN111
0,8,ain3,"2019-04-05 13:18:45",DRN111
23.63,5,Temp1,"2019-04-05 13:18:42",DRN111
0,6,ain1,"2019-04-05 13:18:42",DRN111
0,7,ain2,"2019-04-05 13:18:42",DRN111
0.45,8,ain3,"2019-04-05 13:18:42",DRN111
0,5,Temp1,"2019-04-05 13:18:41",DRN111
0,6,ain1,"2019-04-05 13:18:41",DRN111
0,7,ain2,"2019-04-05 13:18:41",DRN111
0,8,ain3,"2019-04-05 13:18:41",DRN111
23.63,5,Temp1,"2019-04-05 13:18:38",DRN111
0,6,ain1,"2019-04-05 13:18:38",DRN111
0,7,ain2,"2019-04-05 13:18:38",DRN111
0.45,8,ain3,"2019-04-05 13:18:38",DRN111
0,5,Temp1,"2019-04-05 13:18:37",DRN111
0,6,ain1,"2019-04-05 13:18:37",DRN111
0,7,ain2,"2019-04-05 13:18:37",DRN111
0,8,ain3,"2019-04-05 13:18:37",DRN111
23.63,5,Temp1,"2019-04-05 13:18:34",DRN111
0,6,ain1,"2019-04-05 13:18:34",DRN111
0,7,ain2,"2019-04-05 13:18:34",DRN111
0.45,8,ain3,"2019-04-05 13:18:34",DRN111
0,5,Temp1,"2019-04-05 13:18:32",DRN111
0,6,ain1,"2019-04-05 13:18:32",DRN111
0,7,ain2,"2019-04-05 13:18:32",DRN111
0,8,ain3,"2019-04-05 13:18:32",DRN111
23.63,5,Temp1,"2019-04-05 13:18:29",DRN111
0,6,ain1,"2019-04-05 13:18:29",DRN111
0,7,ain2,"2019-04-05 13:18:29",DRN111
0.45,8,ain3,"2019-04-05 13:18:29",DRN111
0,5,Temp1,"2019-04-05 13:18:28",DRN111
0,6,ain1,"2019-04-05 13:18:28",DRN111
0,7,ain2,"2019-04-05 13:18:28",DRN111
0,8,ain3,"2019-04-05 13:18:28",DRN111
23.63,5,Temp1,"2019-04-05 13:18:25",DRN111
0,6,ain1,"2019-04-05 13:18:25",DRN111
0,7,ain2,"2019-04-05 13:18:25",DRN111
0.45,8,ain3,"2019-04-05 13:18:25",DRN111
0,5,Temp1,"2019-04-05 13:18:24",DRN111
0,6,ain1,"2019-04-05 13:18:24",DRN111
0,7,ain2,"2019-04-05 13:18:24",DRN111
0,8,ain3,"2019-04-05 13:18:24",DRN111
23.63,5,Temp1,"2019-04-05 13:18:21",DRN111
0,6,ain1,"2019-04-05 13:18:21",DRN111
0,7,ain2,"2019-04-05 13:18:21",DRN111
0.45,8,ain3,"2019-04-05 13:18:21",DRN111
0,5,Temp1,"2019-04-05 13:18:20",DRN111
0,6,ain1,"2019-04-05 13:18:20",DRN111
0,7,ain2,"2019-04-05 13:18:20",DRN111
0,8,ain3,"2019-04-05 13:18:20",DRN111
23.63,5,Temp1,"2019-04-05 13:18:16",DRN111
0,6,ain1,"2019-04-05 13:18:16",DRN111
0,7,ain2,"2019-04-05 13:18:16",DRN111
0.45,8,ain3,"2019-04-05 13:18:16",DRN111
0,5,Temp1,"2019-04-05 13:18:15",DRN111
0,6,ain1,"2019-04-05 13:18:15",DRN111
0,7,ain2,"2019-04-05 13:18:15",DRN111
0,8,ain3,"2019-04-05 13:18:15",DRN111
23.63,5,Temp1,"2019-04-05 13:18:12",DRN111
0,6,ain1,"2019-04-05 13:18:12",DRN111
0,7,ain2,"2019-04-05 13:18:12",DRN111
0.45,8,ain3,"2019-04-05 13:18:12",DRN111
0,5,Temp1,"2019-04-05 13:18:11",DRN111
0,6,ain1,"2019-04-05 13:18:11",DRN111
0,7,ain2,"2019-04-05 13:18:11",DRN111
0,8,ain3,"2019-04-05 13:18:11",DRN111
23.63,5,Temp1,"2019-04-05 13:18:08",DRN111
0,6,ain1,"2019-04-05 13:18:08",DRN111
0,7,ain2,"2019-04-05 13:18:08",DRN111
0.45,8,ain3,"2019-04-05 13:18:08",DRN111
0,5,Temp1,"2019-04-05 13:18:07",DRN111
0,6,ain1,"2019-04-05 13:18:07",DRN111
0,7,ain2,"2019-04-05 13:18:07",DRN111
0,8,ain3,"2019-04-05 13:18:07",DRN111
23.63,5,Temp1,"2019-04-05 13:18:04",DRN111
0,6,ain1,"2019-04-05 13:18:04",DRN111
0,7,ain2,"2019-04-05 13:18:04",DRN111
0.45,8,ain3,"2019-04-05 13:18:04",DRN111
0,5,Temp1,"2019-04-05 13:18:03",DRN111
0,6,ain1,"2019-04-05 13:18:03",DRN111
0,7,ain2,"2019-04-05 13:18:03",DRN111
0,8,ain3,"2019-04-05 13:18:03",DRN111
23.63,5,Temp1,"2019-04-05 13:18:00",DRN111
0,6,ain1,"2019-04-05 13:18:00",DRN111
0,7,ain2,"2019-04-05 13:18:00",DRN111
0.45,8,ain3,"2019-04-05 13:18:00",DRN111
0,5,Temp1,"2019-04-05 13:17:59",DRN111
0,6,ain1,"2019-04-05 13:17:59",DRN111
0,7,ain2,"2019-04-05 13:17:59",DRN111
0,8,ain3,"2019-04-05 13:17:59",DRN111
23.63,5,Temp1,"2019-04-05 13:17:55",DRN111
0,6,ain1,"2019-04-05 13:17:55",DRN111
0,7,ain2,"2019-04-05 13:17:55",DRN111
0.45,8,ain3,"2019-04-05 13:17:55",DRN111
0,5,Temp1,"2019-04-05 13:17:49",DRN111
0,6,ain1,"2019-04-05 13:17:49",DRN111
0,7,ain2,"2019-04-05 13:17:49",DRN111
0,8,ain3,"2019-04-05 13:17:49",DRN111
23.63,5,Temp1,"2019-04-05 13:17:46",DRN111
0,6,ain1,"2019-04-05 13:17:46",DRN111
0,7,ain2,"2019-04-05 13:17:46",DRN111
0.45,8,ain3,"2019-04-05 13:17:46",DRN111
0,5,Temp1,"2019-04-05 13:17:45",DRN111
0,6,ain1,"2019-04-05 13:17:45",DRN111
0,7,ain2,"2019-04-05 13:17:45",DRN111
0,8,ain3,"2019-04-05 13:17:45",DRN111
23.63,5,Temp1,"2019-04-05 13:17:42",DRN111
0,6,ain1,"2019-04-05 13:17:42",DRN111
0,7,ain2,"2019-04-05 13:17:42",DRN111
0.45,8,ain3,"2019-04-05 13:17:42",DRN111
0,5,Temp1,"2019-04-05 13:17:41",DRN111
0,6,ain1,"2019-04-05 13:17:41",DRN111
0,7,ain2,"2019-04-05 13:17:41",DRN111
0,8,ain3,"2019-04-05 13:17:41",DRN111
23.63,5,Temp1,"2019-04-05 13:17:38",DRN111
0,6,ain1,"2019-04-05 13:17:38",DRN111
0,7,ain2,"2019-04-05 13:17:38",DRN111
0.45,8,ain3,"2019-04-05 13:17:38",DRN111
0,5,Temp1,"2019-04-05 13:17:37",DRN111
0,6,ain1,"2019-04-05 13:17:37",DRN111
0,7,ain2,"2019-04-05 13:17:37",DRN111
0,8,ain3,"2019-04-05 13:17:37",DRN111
0.45,8,ain3,"2019-04-05 13:17:34",DRN111
23.63,5,Temp1,"2019-04-05 13:17:33",DRN111
0,6,ain1,"2019-04-05 13:17:33",DRN111
0,7,ain2,"2019-04-05 13:17:33",DRN111
0,5,Temp1,"2019-04-05 13:17:32",DRN111
0,6,ain1,"2019-04-05 13:17:32",DRN111
0,7,ain2,"2019-04-05 13:17:32",DRN111
0,8,ain3,"2019-04-05 13:17:32",DRN111
23.63,5,Temp1,"2019-04-05 13:17:29",DRN111
0,6,ain1,"2019-04-05 13:17:29",DRN111
0,7,ain2,"2019-04-05 13:17:29",DRN111
0.45,8,ain3,"2019-04-05 13:17:29",DRN111
0,5,Temp1,"2019-04-05 13:17:28",DRN111
0,6,ain1,"2019-04-05 13:17:28",DRN111
0,7,ain2,"2019-04-05 13:17:28",DRN111
0,8,ain3,"2019-04-05 13:17:28",DRN111
23.63,5,Temp1,"2019-04-05 13:17:26",DRN111
0,6,ain1,"2019-04-05 13:17:26",DRN111
0,7,ain2,"2019-04-05 13:17:26",DRN111
0.45,8,ain3,"2019-04-05 13:17:26",DRN111
0,5,Temp1,"2019-04-05 13:17:25",DRN111
0,6,ain1,"2019-04-05 13:17:25",DRN111
0,7,ain2,"2019-04-05 13:17:25",DRN111
0,8,ain3,"2019-04-05 13:17:25",DRN111
23.63,5,Temp1,"2019-04-05 13:17:22",DRN111
0,6,ain1,"2019-04-05 13:17:22",DRN111
0,7,ain2,"2019-04-05 13:17:22",DRN111
0.45,8,ain3,"2019-04-05 13:17:22",DRN111
0,5,Temp1,"2019-04-05 13:17:20",DRN111
0,6,ain1,"2019-04-05 13:17:20",DRN111
0,7,ain2,"2019-04-05 13:17:20",DRN111
0,8,ain3,"2019-04-05 13:17:20",DRN111
23.63,5,Temp1,"2019-04-05 13:17:17",DRN111
0,6,ain1,"2019-04-05 13:17:17",DRN111
0,7,ain2,"2019-04-05 13:17:17",DRN111
0.45,8,ain3,"2019-04-05 13:17:17",DRN111
0,5,Temp1,"2019-04-05 13:17:16",DRN111
0,6,ain1,"2019-04-05 13:17:16",DRN111
0,7,ain2,"2019-04-05 13:17:16",DRN111
0,8,ain3,"2019-04-05 13:17:16",DRN111
23.63,5,Temp1,"2019-04-05 13:17:15",DRN111
0,6,ain1,"2019-04-05 13:17:15",DRN111
0,7,ain2,"2019-04-05 13:17:15",DRN111
0.45,8,ain3,"2019-04-05 13:17:15",DRN111
0,5,Temp1,"2019-04-05 13:17:10",DRN111
0,6,ain1,"2019-04-05 13:17:10",DRN111
0,7,ain2,"2019-04-05 13:17:10",DRN111
0,8,ain3,"2019-04-05 13:17:10",DRN111
23.63,5,Temp1,"2019-04-05 13:17:07",DRN111
0,6,ain1,"2019-04-05 13:17:07",DRN111
0,7,ain2,"2019-04-05 13:17:07",DRN111
0.45,8,ain3,"2019-04-05 13:17:07",DRN111
0,5,Temp1,"2019-04-05 13:17:06",DRN111
0,6,ain1,"2019-04-05 13:17:06",DRN111
0,7,ain2,"2019-04-05 13:17:06",DRN111
0,8,ain3,"2019-04-05 13:17:06",DRN111
23.63,5,Temp1,"2019-04-05 13:17:03",DRN111
0,6,ain1,"2019-04-05 13:17:03",DRN111
0,7,ain2,"2019-04-05 13:17:03",DRN111
0.45,8,ain3,"2019-04-05 13:17:03",DRN111
0,5,Temp1,"2019-04-05 13:17:02",DRN111
0,6,ain1,"2019-04-05 13:17:02",DRN111
0,7,ain2,"2019-04-05 13:17:02",DRN111
0,8,ain3,"2019-04-05 13:17:02",DRN111
23.63,5,Temp1,"2019-04-05 13:16:59",DRN111
0,6,ain1,"2019-04-05 13:16:59",DRN111
0,7,ain2,"2019-04-05 13:16:59",DRN111
0.45,8,ain3,"2019-04-05 13:16:59",DRN111
0,5,Temp1,"2019-04-05 13:16:58",DRN111
0,6,ain1,"2019-04-05 13:16:58",DRN111
0,7,ain2,"2019-04-05 13:16:58",DRN111
0,8,ain3,"2019-04-05 13:16:58",DRN111
23.63,5,Temp1,"2019-04-05 13:16:54",DRN111
0.01,6,ain1,"2019-04-05 13:16:54",DRN111
0,7,ain2,"2019-04-05 13:16:54",DRN111
0.46,8,ain3,"2019-04-05 13:16:54",DRN111
0,5,Temp1,"2019-04-05 13:16:53",DRN111
0,6,ain1,"2019-04-05 13:16:53",DRN111
0,7,ain2,"2019-04-05 13:16:53",DRN111
0,8,ain3,"2019-04-05 13:16:53",DRN111
23.63,5,Temp1,"2019-04-05 13:16:49",DRN111
0,6,ain1,"2019-04-05 13:16:49",DRN111
0,7,ain2,"2019-04-05 13:16:49",DRN111
0.45,8,ain3,"2019-04-05 13:16:49",DRN111
0,5,Temp1,"2019-04-05 13:16:48",DRN111
0,6,ain1,"2019-04-05 13:16:48",DRN111
0,7,ain2,"2019-04-05 13:16:48",DRN111
0,8,ain3,"2019-04-05 13:16:48",DRN111
23.63,5,Temp1,"2019-04-05 13:16:45",DRN111
0,6,ain1,"2019-04-05 13:16:45",DRN111
0,7,ain2,"2019-04-05 13:16:45",DRN111
0.45,8,ain3,"2019-04-05 13:16:45",DRN111
0,5,Temp1,"2019-04-05 13:16:44",DRN111
0,6,ain1,"2019-04-05 13:16:44",DRN111
0,7,ain2,"2019-04-05 13:16:44",DRN111
0,8,ain3,"2019-04-05 13:16:44",DRN111
23.63,5,Temp1,"2019-04-05 13:16:41",DRN111
0,6,ain1,"2019-04-05 13:16:41",DRN111
0,7,ain2,"2019-04-05 13:16:41",DRN111
0.45,8,ain3,"2019-04-05 13:16:41",DRN111
0,5,Temp1,"2019-04-05 13:16:40",DRN111
0,6,ain1,"2019-04-05 13:16:40",DRN111
0,7,ain2,"2019-04-05 13:16:40",DRN111
0,8,ain3,"2019-04-05 13:16:40",DRN111
23.63,5,Temp1,"2019-04-05 13:16:36",DRN111
0,6,ain1,"2019-04-05 13:16:36",DRN111
0,7,ain2,"2019-04-05 13:16:36",DRN111
0.45,8,ain3,"2019-04-05 13:16:36",DRN111
0,5,Temp1,"2019-04-05 13:16:34",DRN111
0,6,ain1,"2019-04-05 13:16:34",DRN111
0,7,ain2,"2019-04-05 13:16:34",DRN111
0,8,ain3,"2019-04-05 13:16:34",DRN111
23.63,5,Temp1,"2019-04-05 13:16:29",DRN111
0,6,ain1,"2019-04-05 13:16:29",DRN111
0,7,ain2,"2019-04-05 13:16:29",DRN111
0.45,8,ain3,"2019-04-05 13:16:29",DRN111
0,5,Temp1,"2019-04-05 13:16:28",DRN111
0,6,ain1,"2019-04-05 13:16:28",DRN111
0,7,ain2,"2019-04-05 13:16:28",DRN111
0,8,ain3,"2019-04-05 13:16:28",DRN111
23.63,5,Temp1,"2019-04-05 13:16:25",DRN111
0,6,ain1,"2019-04-05 13:16:25",DRN111
0,7,ain2,"2019-04-05 13:16:25",DRN111
0.45,8,ain3,"2019-04-05 13:16:25",DRN111
0,5,Temp1,"2019-04-05 13:16:24",DRN111
0,6,ain1,"2019-04-05 13:16:24",DRN111
0,7,ain2,"2019-04-05 13:16:24",DRN111
0,8,ain3,"2019-04-05 13:16:24",DRN111
23.63,5,Temp1,"2019-04-05 13:16:20",DRN111
0,6,ain1,"2019-04-05 13:16:20",DRN111
0,7,ain2,"2019-04-05 13:16:20",DRN111
0.45,8,ain3,"2019-04-05 13:16:20",DRN111
0,5,Temp1,"2019-04-05 13:16:19",DRN111
0,6,ain1,"2019-04-05 13:16:19",DRN111
0,7,ain2,"2019-04-05 13:16:19",DRN111
0,8,ain3,"2019-04-05 13:16:19",DRN111
23.63,5,Temp1,"2019-04-05 13:16:16",DRN111
0,6,ain1,"2019-04-05 13:16:16",DRN111
0,7,ain2,"2019-04-05 13:16:16",DRN111
0.45,8,ain3,"2019-04-05 13:16:16",DRN111
0,5,Temp1,"2019-04-05 13:16:15",DRN111
0,6,ain1,"2019-04-05 13:16:15",DRN111
0,7,ain2,"2019-04-05 13:16:15",DRN111
0,8,ain3,"2019-04-05 13:16:15",DRN111
23.63,5,Temp1,"2019-04-05 13:16:12",DRN111
0,6,ain1,"2019-04-05 13:16:12",DRN111
0,7,ain2,"2019-04-05 13:16:12",DRN111
0.45,8,ain3,"2019-04-05 13:16:12",DRN111
0,5,Temp1,"2019-04-05 13:16:11",DRN111
0,6,ain1,"2019-04-05 13:16:11",DRN111
0,7,ain2,"2019-04-05 13:16:11",DRN111
0,8,ain3,"2019-04-05 13:16:11",DRN111
23.56,5,Temp1,"2019-04-05 13:16:08",DRN111
0,6,ain1,"2019-04-05 13:16:08",DRN111
0,7,ain2,"2019-04-05 13:16:08",DRN111
0.45,8,ain3,"2019-04-05 13:16:08",DRN111
0,5,Temp1,"2019-04-05 13:16:07",DRN111
0,6,ain1,"2019-04-05 13:16:07",DRN111
0,7,ain2,"2019-04-05 13:16:07",DRN111
0,8,ain3,"2019-04-05 13:16:07",DRN111
23.56,5,Temp1,"2019-04-05 13:16:03",DRN111
0,6,ain1,"2019-04-05 13:16:03",DRN111
0,7,ain2,"2019-04-05 13:16:03",DRN111
0.45,8,ain3,"2019-04-05 13:16:03",DRN111
0,5,Temp1,"2019-04-05 13:16:02",DRN111
0,6,ain1,"2019-04-05 13:16:02",DRN111
0,7,ain2,"2019-04-05 13:16:02",DRN111
0,8,ain3,"2019-04-05 13:16:02",DRN111
23.63,5,Temp1,"2019-04-05 13:15:59",DRN111
0,6,ain1,"2019-04-05 13:15:59",DRN111
0,7,ain2,"2019-04-05 13:15:59",DRN111
0.45,8,ain3,"2019-04-05 13:15:59",DRN111
0,5,Temp1,"2019-04-05 13:15:58",DRN111
0,6,ain1,"2019-04-05 13:15:58",DRN111
0,7,ain2,"2019-04-05 13:15:58",DRN111
0,8,ain3,"2019-04-05 13:15:58",DRN111
23.63,5,Temp1,"2019-04-05 13:15:55",DRN111
0,6,ain1,"2019-04-05 13:15:55",DRN111
0,7,ain2,"2019-04-05 13:15:55",DRN111
0.45,8,ain3,"2019-04-05 13:15:55",DRN111
0,5,Temp1,"2019-04-05 13:15:53",DRN111
0,6,ain1,"2019-04-05 13:15:53",DRN111
0,7,ain2,"2019-04-05 13:15:53",DRN111
0,8,ain3,"2019-04-05 13:15:53",DRN111
23.56,5,Temp1,"2019-04-05 13:15:51",DRN111
0,6,ain1,"2019-04-05 13:15:51",DRN111
0,7,ain2,"2019-04-05 13:15:51",DRN111
0.45,8,ain3,"2019-04-05 13:15:51",DRN111
0,5,Temp1,"2019-04-05 13:15:49",DRN111
0,6,ain1,"2019-04-05 13:15:49",DRN111
0,7,ain2,"2019-04-05 13:15:49",DRN111
